date_long,year,id_no,country,region,source,latitude,longitude,magnitude_body,magnitude_surface,depth,yield_lower,yield_upper,purpose,name,type,purpose1,type1
1957-09-13,1957,57035,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,5.9,5.9,WR,,ATMOSPH,WR,ATMOSPH
1957-09-14,1957,57036,UK,MARALI AUSTR,DOE,-30.0,131.0,0.0,0.0,0.0,1.0,1.0,WR,ANTLER:1,TOWER,WR,ATMOSPH
1957-09-14,1957,57037,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.2,11.0,11.0,WR,FIZEAU,TOWER,WR,ATMOSPH
1957-09-16,1957,57038,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,12.0,12.0,WR,NEWTON,BALLOON,WR,ATMOSPH
1957-09-19,1957,57039,USA,NTS,DOE,37.0,-116.0,4.1,0.0,0.3,1.7,1.7,WR,RAINIER,TUNNEL,WR,UNDERGROUND
1957-09-23,1957,57040,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.2,19.0,19.0,WR,WHITNEY,TOWER,WR,ATMOSPH
1957-09-24,1957,57041,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1600.0,1600.0,WR,,AIRDROP,WR,ATMOSPH
1957-09-25,1957,57042,UK,MARALI AUSTR,DOE,-30.0,131.0,0.0,0.0,0.0,6.0,6.0,WR,ANTLER:2,TOWER,WR,ATMOSPH
1957-09-26,1957,57043,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,13.0,13.0,WR,,ATMOSPH,WR,ATMOSPH
1957-09-28,1957,57044,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,12.0,12.0,WR,CHARLESTON,BALLOON,WR,ATMOSPH
1957-10-06,1957,57045,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,2900.0,2900.0,WR,,ATMOSPH,WR,ATMOSPH
1957-10-07,1957,57046,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.2,8.0,8.0,WR,MORGAN,BALLOON,WR,ATMOSPH
1957-10-09,1957,57047,UK,MARALI AUSTR,DOE,-30.0,131.0,0.0,0.0,0.0,25.0,25.0,WR,ANTLER:3,BALLOON,WR,ATMOSPH
1957-10-10,1957,57048,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,10.0,10.0,WE,,UW,PNE,UNDERWATER
1957-11-08,1957,57049,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,1800.0,1800.0,WR,GRAPPLE X,AIRDROP,WR,ATMOSPH
1957-12-06,1957,57050,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SE,PASCAL-C,SHAFT,PNE,UNDERGROUND
1957-12-09,1957,57051,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.5,0.5,SE,COULOMB-C,SURFACE,PNE,ATMOSPH
1957-12-28,1957,57052,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,12.0,12.0,WR,,ATMOSPH,WR,ATMOSPH
1958-01-04,1958,58001,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.3,1.3,WR,,ATMOSPH,WR,ATMOSPH
1958-01-17,1958,58002,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.5,0.5,WR,,ATMOSPH,WR,ATMOSPH
1958-02-22,1958,58003,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.001,SE,VENUS,TUNNEL,PNE,UNDERGROUND
1958-02-23,1958,58004,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,860.0,860.0,WR,,ATMOSPH,WR,ATMOSPH
1958-02-27,1958,58005,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,250.0,250.0,WR,,ATMOSPH,WR,ATMOSPH
1958-02-27,1958,58006,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1500.0,1500.0,WR,,ATMOSPH,WR,ATMOSPH
1958-03-13,1958,58007,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.2,1.2,WR,,ATMOSPH,WR,ATMOSPH
1958-03-14,1958,58008,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,40.0,40.0,FMS,,ATMOSPH,PNE,ATMOSPH
1958-03-14,1958,58009,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,35.0,35.0,WR,,ATMOSPH,WR,ATMOSPH
1958-03-14,1958,58010,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.001,SE,URANUS,TUNNEL,PNE,UNDERGROUND
1958-03-15,1958,58011,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,14.0,14.0,WR,,ATMOSPH,WR,ATMOSPH
1958-03-18,1958,58012,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.16,0.16,FMS,,ATMOSPH,PNE,ATMOSPH
1958-03-20,1958,58013,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,12.0,12.0,WR,,ATMOSPH,WR,ATMOSPH
1958-03-21,1958,58014,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,650.0,650.0,WR,,ATMOSPH,WR,ATMOSPH
1958-03-22,1958,58015,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,18.0,18.0,WR,,ATMOSPH,WR,ATMOSPH
1958-04-28,1958,58016,USA,PACIFIC,DOE,12.617,163.017,0.0,0.0,-28.0,1.7,1.7,WE,YUCCA,BALLOON,PNE,ATMOSPH
1958-04-28,1958,58017,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,3000.0,3000.0,WR,GRAPPLE Y,AIRDROP,WR,ATMOSPH
1958-05-05,1958,58018,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,18.0,18.0,WR,CACTUS,SURFACE,WR,ATMOSPH
1958-05-11,1958,58019,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,1360.0,1360.0,WR,FIR,BARGE,WR,ATMOSPH
1958-05-11,1958,58020,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,81.0,81.0,WR,BUTTERNUT,BARGE,WR,ATMOSPH
1958-05-12,1958,58021,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,1370.0,1370.0,WR,KOA,SURFACE,WR,ATMOSPH
1958-05-16,1958,58022,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,0.2,9.0,9.0,WE,WAHOO,UW,PNE,UNDERWATER
1958-05-20,1958,58023,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,5.9,5.9,WR,HOLLY,BARGE,WR,ATMOSPH
1958-05-21,1958,58024,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,25.1,25.1,WR,NUTMEG,BARGE,WR,ATMOSPH
1958-05-26,1958,58025,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,330.0,330.0,WR,YELLOW WOOD,BARGE,WR,ATMOSPH
1958-05-26,1958,58026,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,57.0,57.0,WR,MAGNOLIA,BARGE,WR,ATMOSPH
1958-05-30,1958,58027,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,11.6,11.6,WR,TOBACCO,BARGE,WR,ATMOSPH
1958-05-31,1958,58028,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,92.0,92.0,WR,SYCAMORE,BARGE,WR,ATMOSPH
1958-06-02,1958,58029,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,15.0,15.0,WR,ROSE,BARGE,WR,ATMOSPH
1958-06-08,1958,58030,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,0.05,8.0,8.0,WE,UMBRELLA,UW,PNE,UNDERWATER
1958-06-10,1958,58031,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,213.0,213.0,WR,MAPLE,BARGE,WR,ATMOSPH
1958-06-14,1958,58032,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,319.0,319.0,WR,ASPEN,BARGE,WR,ATMOSPH
1958-06-14,1958,58033,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,1450.0,1450.0,WR,WALNUT,BARGE,WR,ATMOSPH
1958-06-18,1958,58034,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,11.0,11.0,WR,LINDEN,BARGE,WR,ATMOSPH
1958-06-27,1958,58035,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,412.0,412.0,WR,REDWOOD,BARGE,WR,ATMOSPH
1958-06-27,1958,58036,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,880.0,880.0,WR,ELDER,BARGE,WR,ATMOSPH
1958-06-28,1958,58037,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,8900.0,8900.0,WR,OAK,BARGE,WR,ATMOSPH
1958-06-29,1958,58038,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,14.0,14.0,WR,HICKORY,BARGE,WR,ATMOSPH
1958-07-01,1958,58039,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,5.2,5.2,WR,SEQUOIA,BARGE,WR,ATMOSPH
1958-07-02,1958,58040,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,220.0,220.0,WR,CEDAR,BARGE,WR,ATMOSPH
1958-07-05,1958,58041,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,397.0,397.0,WR,DOGWOOD,BARGE,WR,ATMOSPH
1958-07-12,1958,58042,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,9300.0,9300.0,WR,POPLAR,BARGE,WR,ATMOSPH
1958-07-14,1958,58043,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,0.0,0.0,SE,SCAEVOLA,BARGE,PNE,ATMOSPH
1958-07-17,1958,58044,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,255.0,255.0,WR,PISONIA,BARGE,WR,ATMOSPH
1958-07-22,1958,58045,USA,BIKINI,DOE,11.35,165.2,0.0,0.0,-0.001,65.0,65.0,WR,JUNIPER,BARGE,WR,ATMOSPH
1958-07-22,1958,58046,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,202.0,202.0,WR,OLIVE,BARGE,WR,ATMOSPH
1958-07-26,1958,58047,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,2000.0,2000.0,WR,PINE,BARGE,WR,ATMOSPH
1958-08-01,1958,58048,USA,JOHNSTON IS,DOE,16.45,-169.32,0.0,0.0,-85.0,3800.0,3800.0,WE,TEAK,ROCKET,PNE,SPACE
1958-08-06,1958,58049,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,0.0,0.0,WR,QUINCE,SURFACE,WR,ATMOSPH
1958-08-12,1958,58050,USA,JOHNSTON IS,DOE,16.45,-169.32,0.0,0.0,-45.0,3800.0,3800.0,WE,ORANGE,ROCKET,PNE,SPACE
1958-08-18,1958,58051,USA,ENEWETAK,DOE,11.3,162.15,0.0,0.0,-0.001,0.02,0.02,WR,FIG,SURFACE,WR,ATMOSPH
1958-08-22,1958,58052,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,24.0,24.0,WR,GRAPPLE Z,BALLOON,WR,ATMOSPH
1958-08-27,1958,58053,USA,S. ATLANTIC,DOE,-38.5,-11.5,0.0,0.0,-160.0,1.0,2.0,WE,ARGUS:I,ROCKET,PNE,SPACE
1958-08-30,1958,58054,USA,S.ATLANTIC,DOE,-49.5,-8.2,0.0,0.0,-160.0,1.0,2.0,WE,ARGUS:II,ROCKET,PNE,SPACE
1958-09-02,1958,58055,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,1000.0,1000.0,WR,GRAPPLE,AIRDROP,WR,ATMOSPH
1958-09-06,1958,58056,USA,S.ATLANTIC,DOE,-48.5,-9.7,0.0,0.0,-160.0,1.0,2.0,WE,ARGUS:III,ROCKET,PNE,SPACE
1958-09-11,1958,58057,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,800.0,800.0,WR,GRAPPLE Z,AIRDROP,WR,ATMOSPH
1958-09-12,1958,58058,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.038,0.038,SB,OTERO,SHAFT,PNE,UNDERGROUND
1958-09-17,1958,58059,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.015,0.015,SE,BERNALILLO,SHAFT,PNE,UNDERGROUND
1958-09-19,1958,58060,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.2,0.083,0.083,WR,EDDY,BALLOON,WR,ATMOSPH
1958-09-21,1958,58061,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0015,0.0015,SB,LUNA,SHAFT,PNE,UNDERGROUND
1958-09-23,1958,58062,UK,CHRISTMAS IS,DOE,2.0,-157.0,0.0,0.0,0.0,25.0,25.0,WR,GRAPPLE Z,BALLOON,WR,ATMOSPH
1958-09-23,1958,58063,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SE,MERCURY,TUNNEL,PNE,UNDERGROUND
1958-09-26,1958,58064,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.002,0.002,SB,VALENCIA,SHAFT,PNE,UNDERGROUND
1958-09-28,1958,58065,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.013,0.013,SB,MARS,TUNNEL,PNE,UNDERGROUND
1958-09-29,1958,58066,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,2.0,2.0,WR,MORA,BALLOON,WR,ATMOSPH
1958-09-30,1958,58067,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1200.0,1200.0,WR,,ATMOSPH,WR,ATMOSPH
1958-09-30,1958,58068,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,900.0,900.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-02,1958,58069,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,290.0,290.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-02,1958,58070,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,40.0,40.0,FMS,,ATMOSPH,PNE,ATMOSPH
1958-10-04,1958,58071,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,9.0,9.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-05,1958,58072,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,15.0,15.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-05,1958,58073,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.077,0.077,SE,HIDALGO,BALLOON,PNE,ATMOSPH
1958-10-05,1958,58074,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0055,0.0055,SE,COLFAX,SHAFT,PNE,UNDERGROUND
1958-10-06,1958,58075,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,5.5,5.5,WR,,ATMOSPH,WR,ATMOSPH
1958-10-08,1958,58076,USA,NTS,DOE,37.0,-116.0,2.6,0.0,0.1,0.072,0.072,WR,TAMALPAIS,TUNNEL,WR,UNDERGROUND
1958-10-10,1958,58077,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,68.0,68.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-10,1958,58078,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.03,0.079,0.079,WR,QUAY,TOWER,WR,ATMOSPH
1958-10-12,1958,58079,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1450.0,1450.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-13,1958,58080,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,1.4,1.4,WR,LEA,BALLOON,WR,ATMOSPH
1958-10-14,1958,58081,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.115,0.115,SE,NEPTUNE,TUNNEL,PNE,UNDERGROUND
1958-10-15,1958,58082,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1500.0,1500.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-15,1958,58083,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.002,0.0012,0.0012,WR,HAMILTON,TOWER,WR,ATMOSPH
1958-10-16,1958,58084,USA,NTS,DOE,37.0,-116.0,4.4,0.0,0.3,5.0,5.0,WR,LOGAN,TUNNEL,WR,UNDERGROUND
1958-10-16,1958,58085,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.15,0.037,0.037,WR,DONA ANA,BALLOON,WR,ATMOSPH
1958-10-17,1958,58086,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.001,0.024,0.024,SE,VESTA,SURFACE,PNE,ATMOSPH
1958-10-18,1958,58087,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,2900.0,2900.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-18,1958,58088,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.025,0.09,0.09,WR,RIO ARRIBA,TOWER,WR,ATMOSPH
1958-10-19,1958,58089,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,40.0,40.0,FMS,,ATMOSPH,PNE,ATMOSPH
1958-10-19,1958,58090,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,0.0,0.001,WR,,ATMOSPH,WR,ATMOSPH
1958-10-20,1958,58091,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,440.0,440.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-20,1958,58113,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SE,SAN JUAN,SHAFT,PNE,UNDERGROUND
1958-10-21,1958,58092,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,2.0,2.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-22,1958,58093,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,2800.0,2800.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-22,1958,58094,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,6.0,6.0,WR,SOCORRO,BALLOON,WR,ATMOSPH
1958-10-22,1958,58095,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,0.115,0.115,WR,WRANGELL,BALLOON,WR,ATMOSPH
1958-10-22,1958,58096,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.02,0.188,0.188,WR,RUSHMORE,BALLOON,WR,ATMOSPH
1958-10-22,1958,58114,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SE,OBERON,TOWER,PNE,ATMOSPH
1958-10-24,1958,58097,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,1000.0,1000.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-24,1958,58098,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.021,0.021,SE,CATRON,TOWER,PNE,ATMOSPH
1958-10-24,1958,58099,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0017,0.0017,SE,JUNO,SURFACE,PNE,ATMOSPH
1958-10-25,1958,58100,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,190.0,190.0,WR,,ATMOSPH,WR,ATMOSPH
1958-10-25,1958,58101,USSR,NZ RUSS,MTM,73.0,55.0,0.0,0.0,0.0,0.0,0.1,FMS,,ATMOSPH,PNE,ATMOSPH
1958-10-26,1958,58102,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0007,0.0007,SE,CERES,TOWER,PNE,ATMOSPH
1958-10-26,1958,58103,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,4.9,4.9,WR,SANFORD,BALLOON,WR,ATMOSPH
1958-10-26,1958,58104,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.5,2.2,2.2,WR,DEBACA,BALLOON,WR,ATMOSPH
1958-10-27,1958,58105,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0006,0.0006,SB,CHAVEZ,TOWER,PNE,ATMOSPH
1958-10-29,1958,58106,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.3,0.055,0.055,WR,EVANS,TUNNEL,WR,UNDERGROUND
1958-10-29,1958,58107,USA,NTS,DOE,37.0,-116.0,0.0,0.0,-0.01,0.0078,0.0078,WR,HUMBOLDT,TOWER,WR,ATMOSPH
1958-10-29,1958,58115,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,WR,MAZAMA,TOWER,WR,ATMOSPH
1958-10-30,1958,58108,USA,NTS,DOE,37.0,-116.0,4.8,0.0,-0.5,1.3,1.3,WR,SANTA FE,BALLOON,WR,ATMOSPH
1958-10-30,1958,58109,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.3,22.0,22.0,WR,BLANCA,TUNNEL,WR,UNDERGROUND
1958-10-30,1958,58110,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0002,0.0002,SE,TITANIA,TOWER,PNE,ATMOSPH
1958-10-30,1958,58116,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,0.0,SE,GANYMEDE,SURFACE,PNE,ATMOSPH
1958-11-01,1958,58111,USSR,MTR RUSS,DOE,48.0,46.0,0.0,0.0,0.0,10.0,10.0,WE,,ATMOSPH,PNE,ATMOSPH
1958-11-03,1958,58112,USSR,HTR RUSS,DOE,48.0,46.0,0.0,0.0,0.0,10.0,10.0,WE,,ATMOSPH,PNE,ATMOSPH
1960-02-13,1960,60001,FRANCE,REGGANE ALG,DOE,26.19,-0.04,0.0,0.0,-0.1,0.0,200.0,WE,GERBOISE BLEUE,TOWER,PNE,ATMOSPH
1960-04-01,1960,60002,FRANCE,REGGANE ALG,DOE,26.0,-0.09,0.0,0.0,-0.001,0.0,20.0,WR,GERBOISEBLANCHE,SURFACE,WR,ATMOSPH
1960-12-27,1960,60003,FRANCE,REGGANE ALG,DOE,26.0,-0.1,0.0,0.0,0.0,0.0,20.0,WE,GERBOISE ROUGE,TOWER,PNE,ATMOSPH
1961-04-25,1961,61001,FRANCE,REGGANE ALG,DOE,26.0,-0.1,0.0,0.0,0.0,0.0,20.0,WR,GERBOISE VERTE,TOWER,WR,ATMOSPH
1961-09-01,1961,61002,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,16.0,16.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-04,1961,61003,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,9.0,9.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-05,1961,61004,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,16.0,16.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-06,1961,61005,USSR,MTR RUSS,DOE,48.45,44.3,0.0,0.0,0.0,11.0,11.0,WE,,ATMOSPH,PNE,ATMOSPH
1961-09-06,1961,61006,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.1,1.1,WR,,ATMOSPH,WR,ATMOSPH
1961-09-09,1961,61007,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.38,0.38,SAM,,SURFACE,PNE,ATMOSPH
1961-09-10,1961,61008,USSR,NZ RUSS,UGS,74.2,52.5,0.0,0.0,0.0,2700.0,2700.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-10,1961,61009,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,12.0,12.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-10,1961,61010,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.88,0.88,WR,,ATMOSPH,WR,ATMOSPH
1961-09-11,1961,61011,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.3,0.3,WR,,ATMOSPH,WR,ATMOSPH
1961-09-12,1961,61012,USSR,NZ RUSS,UGS,74.2,52.1,0.0,0.0,0.0,1150.0,1150.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-13,1961,61013,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,6.0,6.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-13,1961,61014,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,0.001,20.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-14,1961,61015,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.4,0.4,WR,,SURFACE,WR,ATMOSPH
1961-09-14,1961,61016,USSR,NZ RUSS,UGS,74.6,51.1,0.0,0.0,0.0,1200.0,1200.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-15,1961,61017,USA,NTS,DOE,37.0,-116.0,4.4,0.0,0.45,2.6,2.6,WR,ANTLER,TUNNEL,WR,UNDERGROUND
1961-09-16,1961,61018,USSR,NZ RUSS,UGS,74.0,51.9,0.0,0.0,0.0,830.0,830.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-16,1961,61019,USA,NTS,DOE,37.0,-116.0,2.5,0.0,0.1,0.0,20.0,WR,SHREW,SHAFT,WR,UNDERGROUND
1961-09-17,1961,61020,USSR,SEMI KAZAKH,DOE,50.0,78.0,0.0,0.0,0.0,20.0,150.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-18,1961,61021,USSR,NZ RUSS,UGS,74.0,52.0,0.0,0.0,0.0,1000.0,1000.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-18,1961,61022,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.004,0.004,SAM,,SURFACE,PNE,ATMOSPH
1961-09-18,1961,61023,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.75,0.75,WR,,ATMOSPH,WR,ATMOSPH
1961-09-19,1961,61024,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.03,0.03,SAM,,SURFACE,PNE,ATMOSPH
1961-09-20,1961,61025,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,4.8,4.8,WR,,ATMOSPH,WR,ATMOSPH
1961-09-20,1961,61026,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,150.0,1500.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-21,1961,61027,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,0.8,0.8,WR,,ATMOSPH,WR,ATMOSPH
1961-09-22,1961,61028,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,260.0,260.0,WR,,ATMOSPH,WR,ATMOSPH
1961-09-26,1961,61029,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,1.2,1.2,WR,,ATMOSPH,WR,ATMOSPH
1961-10-01,1961,61030,USSR,SEMI KAZAKH,MTM,50.0,78.0,0.0,0.0,0.0,3.0,3.0,WR,,ATMOSPH,WR,ATMOSPH
1961-10-01,1961,61031,USA,NTS,DOE,37.0,-116.0,0.0,0.0,0.0,0.0,20.0,WR,BOOMER,SHAFT,WR,UNDERGROUND
1961-10-02,1961,61032,USSR,NZ RUSS,DOE,73.0,55.0,0.0,0.0,0.0,250.0,250.0,WR,,ATMOSPH,WR,ATMOSPH
